filename,ground_truth,Ourmodel,Original_ID
0520112024_0082_chunk_005,राजकाज भीष्म को ही संभालना पड़ा,राजकाज भीश्म को ही संभालना पड़ा,2214
0520112024_0082_chunk_006,जब विचित्रवीर्य विवाह के योग्य हुए तो भीष्म को उनके विवाह की चिंता हुई उन्हें खबर लगी की काशीराज की कन्याओं,जब विचित्रवीरै विवाह के योग्य हुए तो भीषण को उनके विवाह के चिंता हुई उन्हें खबर लगी की काशी राचकी कन्या,2215
0520112024_0082_chunk_007,का स्वयंवर होने वाला है यह जानकर भीष्म बड़े खुश हुए और स्वयंवर में सम्मिलित होने के लिए काशी रवाना,का स्वंबर होने वाला है यह जानकर भीष बड़े खुश हुए और स्वंबर में सम्मिलित होने के लिए काशी रवाना,2216
0520112024_0082_chunk_008,हो गए देश विदेश के अनेक राजकुमार उस स्वयंवर में भाग लेने के लिए आए थे राजपुत्रियों को पाने के लिए,गदेश विदेश के अनेक राजकुमार उस स्वयंबर में भाग लेने के लिए आए थे राजपूत्रियों को पाने के लिए,2217
0520112024_0082_chunk_011,इसलिए जब वह स्वयंवर मंडप में प्रविष्ट हुए तो राजकुमारों ने सोचा कि वह सिर्फ स्वयंवर देखने के लिए आए,इसलिए जब वह स्वयंबर मंडप में प्रोविष्ट हुए तो राजकुमारों ने सोचा कि वह सिर्फ स्वंबर देखने के लिए आए,2218
0520112024_0082_chunk_012,होंगे,क,2219
0520112024_0082_chunk_013,परंतु जब स्वयंवर में सम्मिलित होने वालों में भीष्म ने भी अपना नाम दिया तो अन्य कुमारों को निराश होना पड़ा उनको,परंतु जब स्वयंबर में सम्मिलित होने वालों में भेश ने भी अपना नाम दिया तो अन्य कुमारों को निराश होना पड़ा उनको,2220
0520112024_0082_chunk_016,माना कि भारतवंशी भीष्म बड़े बुद्धिमान और विद्वान हैं स्वयंवर से इन्हें क्या मतलब,माना की भारतवंषी भीज बड़े बुद्धिमा और वित्वान है स्वयंबर से किनी क्या मतलब,2221
0520112024_0082_chunk_017,उनके प्रण का क्या हुआ जीवनभर ब्रह्मचारी रहने की इन्होंने जो प्रतिज्ञा की थी क्या वह झूठी थी इस भांति,उनके परण का क्या हुआ जीवणभर भरमचारी रहने की इन्होंने जो प्रतिज्ञा की थी क्या वह झूठी थी इस भाती,2222
0520112024_0082_chunk_018,सब राजकुमारों ने भीष्म की हंसी उड़ाई यहां तक कि काशीराज की कन्याओं ने भी भीष्म की तरफ से दृष्टि फेर,सब राजकुमारों ने वेश्व की हसी उड़ाई यहां तक की काशी राजकी कन्यावं ने भी विश्व की तरफ से दृष्टि फिर,2223
0520112024_0082_chunk_019,ली और उनकी अवहेलना सी करके आगे की ओर चल दी भीष्म इस अवहेलना को सह ना सके उन्होंने सभी राजकुमारों को,और उनकी अवहेलना सीख करके आगे की कोड जल्दी भीज इस अवेलला को सहना सकें उन्होंने सभी राजकुमारों को,2224
0520112024_0082_chunk_020,हराकर तीनों राजकन्याओं को बलपूर्वक रथ पर बैठा लिया और हस्तिनापुर को चल दिए सौभदेश का राजा शाल्व बड़ा वीर था,हराकर तीनों राजकनन्याओं को बलपूर्व रत पर बैठा लिया और हस्तेनापुर को चल दि सौंप देश का राजा शाल बड़ा वीर था,2225
0520112024_0082_chunk_021,काशीराज की सबसे बड़ी कन्या अंबा उस पर अनुरक्त थी और उसको मन ही मन अपना पति मान चुकी थी शाल्व ने भीष्म,काशीराज की सबसे बड़ी कन्या अंबा उस पर अनुरव थी और उसको मनी मन अपना पति मान चुकी थी शाल ने भीज,2226
0520112024_0082_chunk_022,के रथ का पीछा किया और उसको रोकने का प्रयत्न किया इस पर भीष्म और शाल्व के बीच घोर युद्ध,के रथ का पीछा किया और उसको रोकने का प्रयत्न किया इस पर बीश और शाल के बीच घोल युदध,2227
0520112024_0082_chunk_023,छिड़ गया भीष्म ने उसे हरा दिया किंतु काशीराज की कन्याओं की प्रार्थना पर उसे जीवित छोड़ दिया,छड गया भीश ने उसे हरा दिया किनतु काशी राज की कन्याओं की प्रार्थना पर उसे जीवित छोड़ दिया,2228
0520112024_0082_chunk_024,भीष्म काशीराज की कन्याओं को लेकर हस्तिनापुर पहुंचे विचित्रवीर्य के विवाह की सारी तैयारी हो जाने के बाद जब कन्याओं,भीज काशी राजकी कन्याओं को लेकर हस्सेनापुर पहुंचे विचित विरय के विभा की सारी तैयारी हो जाने के बाद जब कन्या,2229
0520112024_0082_chunk_025,को विवाह मंडप में ले जाने का समय आया तो काशीराज की बड़ी बेटी अंबा एकांत में भीषण से बोली गांगेय मैंने,कोविवाह मंडप में ले जाने का समय आया तो काशी राज की बड़ी बेटी अमबा एकांत में भीषन से बोली गंगे मैंने,2230
0520112024_0082_chunk_027,यहां ले आए मेरे मन की बात जानने के बाद आप मेरे बारे में अब जो उचित समझें करें भीष्म को अंबा,यहां ले आए मेरे मन की बाद जाने के बाद आप मेरे बारे में अप जो कुचचित समझें करें मेशको ंब,2231
0520112024_0082_chunk_028,की बात जँची उन्होंने अंबा को उसकी इच्छानुसार उचित प्रबंध के साथ शाल्व के पास भेज दिया और अंबा,की बात जजी उन्होंने हंबा को उसकी इच्छा अनुसाथ उचित प्रबंध के सा शाल के पास भेज दिया और अंबा,2232
0520112024_0082_chunk_029,की दोनों बहनों अंबिका और अंबालिका का विचित्रवीर्य के साथ विवाह करा दिया,कि दोनों बहनों अंबिका और अमबालिका का विचित् वीरे के साथ विवाह करा दिया,2233
0520112024_0082_chunk_030,अंबा अपने मनोनीत वर सौभराज शाल्व के पास गई और सारा वृत्तांत कह सुनाया,हमबा अपने मनोनीतवर सौ ब्रा शाल के पास करी और सारा ब्रतांत कैे सुनाया,2234
0520112024_0082_chunk_031,उसने कहा राजन मैं आपको ही अपना पति मान चुकी हूं,उसने कहा राजन मैं आको ही अपना पति मान चुकी हूँ,2235
0520112024_0082_chunk_032,मेरे अनुरोध से भीष्म ने मुझे आपके पास भेजा है आप मुझे अपनी पत्नी स्वीकार कर लें,मेरे अनुरोध से भीशने मुझे आपके पास भे जाए हा मुझे अपनी पत्नी स्वीकार कर लें,2236
0520112024_0082_chunk_033,पर शाल्व न माना उसने अंबा से कहा सारे राजकुमारों के सामने भीष्म ने मुझे युद्ध में पराजित किया और तुम्हें,पर शालना माना उसने अंबा से कहा सारे राजकुमारों के सामने भीजने मुझे युद्ध में पराजित किया और तुम्हें,2237
0520112024_0082_chunk_034,बलपूर्वक हरण करके ले गए इतने बड़े अपमान के बाद मैं तुम्हें कैसे स्वीकार कर सकता हूं तुम्हारे लिए अब,बलपूर्वक हरण करके ले गए इतने बड़े अपमान के बाद मैं तुम्हें कैसे स्वीकार कर सकता हूं तुम्हारे लिएअब,2238
0520112024_0082_chunk_035,उचित यही है कि तुम भीष्म के पास जाओ और उनकी सलाह के मुताबिक ही काम करो,अउचित यही है कि तुम भीश्म के पास जाओ और उनकी सलाह के मुताबिक ही काम करो,2239
0520112024_0082_chunk_036,बेचारी अंबा हस्तिनापुर लौट आई और भीष्म को सारा हाल कह सुनाया,पेचारी अमबा हस्तेनापुर लॉटआई और भीश को सारा हाल केहे सुनाया,2240
0520112024_0082_chunk_037,उन्होंने विचित्रवीर्य से कहा वत्स राजा शाल्व अंबा को स्वीकार नहीं करता इससे विदित होता है कि उसकी इच्छा अंबा,उन्होंने विचतरवीरय से कहा वस राजाशाल हमब को स्वीकार नहीं करता इससे विदित होता है कि उसकी इच्छा अंब,2241
0520112024_0082_chunk_038,को पत्नी बनाने की नहीं थी अब उसके साथ तुम्हारा ब्याह करने में कोई आपत्ति नहीं रही है पर विचित्रवीर्य,को पत्नी बनाने की नहीं थी अब उसके साथ तुम्हारा बेहा करने में कोई आपत्ति नहीं रही है पर विचितवी,2242
0520112024_0082_chunk_039,अंबा के साथ ब्याह करने को राजी ना हुआ बेचारी अंबा न इधर की रही न उधर की कोई और रास्ता,अंबा के साथ वयाम करने को राजी ना मबेचारी अंबा ना इधर की रही न उधर की कोई और रास्ता है,2243
0520112024_0082_chunk_040,न देख वह भीष्म से बोली गांगेय मैं तो दोनों ओर से ही गई मेरा कोई भी सहारा न रहा,नदेवह भीषन से बोली गांगे मैं तो दोनों ओर से ही गई मेरा कोई भी सहारा ना रहा,2244
0520112024_0082_chunk_041,आप ही मुझे हर लाए थे अतः अब आपका यह कर्तव्य है कि आप मेरे साथ ब्याह कर लें,आप ही मुझे हर लाए थे आत है हब आपका यह कर्तव्य है कि आप मेरे साथ बया कर लें,2245
0520112024_0082_chunk_042,भीष्म ने उसकी बात ध्यान से सुनी और अपनी प्रतिज्ञा की याद दिलाकर बोले अपनी प्रतिज्ञा तो मैं नहीं तोड़,भीश ने उसकी बात ध्यान से सुनी और अपनी प्रतिज्ञा की याद तिलाकर बोली अपनी प्रतिज्ञा तो मैं नहीं तोड़,2246
0520112024_0082_chunk_043,सकता उन्होंने अंबा की परिस्थिति समझकर विचित्रवीर्य से दोबारा आग्रह किया पर वह न माना भीष्म ने अंबा को फिर समझाया,उन्होंने ंबा की परिस्थिति समझकर विचित्र वीरे से दोबारा आग्रह किया पर मैं नामाना भेजने अंबा को फिर समझाया,2247
0520112024_0082_chunk_044,और कहा कि सौभराज शाल्व के ही पास जाओ और एक बार फिर प्रार्थना करो लाचार अंबा फिर शाल्व के पास,और कहा कि सौबराज शाल के ही पास जाओ और एक बार फिर प्रार्ना करो लाचारंबा फिर शाल के पास,2248
0520112024_0082_chunk_045,गई और उसकी बहुत मिन्नतें की लेकिन दूसरों की जीती हुई कन्या को स्वीकार करने से सौभराज ने साफ इंकार,और उसकी बहत मिल्नते की लेकिन दूसरों की जीती हुई कन्या को स्वीकार करने से सौबराज ने साफ इनका,2249
0520112024_0082_chunk_046,कर दिया,कर दिया,2250
0520112024_0082_chunk_048,भीष्म को ही समझा,विश्म को ही समझा,2251
0520112024_0082_chunk_049,उन पर उसे बहुत क्रोध आया और प्रतिहिंसा की आग उसके मन में जलने लगी भीष्म से बदला लेने की इच्छा,उन पर उसे बहुत क्रोद आया और प्रति हिंसा की आग उसके मन में जलने लगी भीषन से बदला लेने की इच्छा,2252
0520112024_0082_chunk_050,से वह कई राजाओं के पास गई और उनको अपना दुखड़ा सुनाया,वह कई राजाओं के पास गई और उनको अपना दुखरा सुनाया,2253
0520112024_0082_chunk_051,भीष्म से युद्ध करके उनका वध करने की उसने राजाओं से प्रार्थना की पर राजा लोग तो भीष्म के नाम,भीषम से युद्ध करके उनका वद करने की उसने राजाओं से प्रार्थना की पर राजा लोग तो भीष गे ना,2254
0520112024_0082_chunk_052,से ही डरते थे किसी में इतना साहस न था कि भीष्म से युद्ध करे क्षत्रियों से एकदम निराश होकर,उसे ही डरते थे किसी ने इतना साहस ना था कि देश से युद्ध करें शत्रियों से  एकदम निराश होकर,2255
0520112024_0082_chunk_053,अंबा ने तपस्वी ब्राह्मणों की शरण ली तपस्वियों ने कहा बेटी तुम परशुराम के पास जाओ वे तुम्हारी इच्छा अवश्य,हमबा ने तपसवीं ब्राह्मणों की शरण ली तपस्वियों ने कहा बेटी तुम पशुराम के पास जाओ वे तुम्हारी इच्छा आवश्य,2256
0520112024_0082_chunk_054,पूरी करेंगे तब ऋषियों की सलाह पर अंबा परशुराम के पास गई अंबा की करुण कहानी सुनकर परशुराम का हृदय पिघल,पूरी करेंगे तब कृिषयों की सलाह पर अंबा परशुराम के पास गई अंबा की करूण कहानी सुनकर पशुराम का हृदय पि,2257
0520112024_0082_chunk_056,है कि आप भीष्म से युद्ध करें मैं आपसे भीष्म के वध की भीख मांगती हूं परशुराम को अंबा की प्रार्थना,कि आप ीषण से युद्ध करें मैं आप से भीष के बध की भीक मानती हूँपरशुराम को अंबा की प्रार्थना,2258
0520112024_0082_chunk_057,पसंद आई बड़े उत्साह के साथ वह भीष्म के पास गए और उन्हें युद्ध के लिए ललकारा दोनों कुशल योद्धा थे,अ पसंद आई बड़े उत््साह के साथ व विश्व के पास गई और उन्हें युद्ध के लिए ललकारा दोनों कुशल योद्धा थे,2259
0520112024_0082_chunk_058,और धनुष विद्या के जानकार भी दोनों ही जितेंद्रिय और ब्रह्मचारी थे समान योद्धाओं की टक्कर थी कई दिन तक युद्ध होता रहा,और धनुषविद्या की जानकार भी दोनों ही जीतेद्रे और ब्रह्मचारी थी समान योद्धाओं की टक्कर थी कई दिन तक युद्ध होता रहा,2260
0520112024_0082_chunk_059,फिर भी हार जीत का निश्चय न हो सका,फिर भी हर जीत का निश्चय न हो सका,2261
0520112024_0082_chunk_060,अंत में परशुराम ने हार मान ली और उन्होंने अंबा से कहा जो कुछ मेरे वश में था कर चुका अब,अंत में पर्शुराम ने हार माई और उन्होंने अंबा से था जो कुछ मेरे वष में था कर चुका,2262
0520112024_0082_chunk_061,तुम्हारे लिए यही उचित है कि तुम भीष्म की ही शरण लो पर अंबा ऐसी बातों से कब विचलित होने वाली थी,तुम्हारे लिए यही उचित है कि तुम भीष की ही शरण लो परंबर ऐसी बातों से कब विचलित होने वाली थी,2263
0520112024_0082_chunk_062,उसने वन में जाकर फिर तपस्या शुरू की और तपोवन से स्त्री रूप छोड़कर पुरुष बन गई और उसने अपना नाम,उसने वन भी जाकर फिर तपससया शुरू की और तपूवन से स्त्री रूप छोड़कर पुरुष बन गई और उसने अपना नाम,2264
0520112024_0082_chunk_063,शिखंडी रख लिया,शिखंडी रखेगा,2265
0520112024_0082_chunk_064,जब कौरवों और पांडवों के बीच कुरुक्षेत्र के मैदान में युद्ध हुआ तो भीष्म के विरुद्ध लड़ते समय शिखंडी रथ,जब कौरवों और पांडवों के बीच कुरुषेत के मैदान में युद्ध हुआ तो भीष के विरूद्ध लड़ते समय शिखंडी र,2266
0520112024_0082_chunk_065,के आगे बैठा था और अर्जुन ठीक उसके पीछे ज्ञानी भीष्म को यह बात मालूम थी कि अंबा ही शिखंडी का रूप धारण,कि आगे बैठा था और अर्जुन ठीक  उसके पीछे ज्ञानी भीष को यह बात मालूम थी ठीक अंबािश घंडे का रूपधारण,2267
0520112024_0082_chunk_066,किए हुए है इसलिए उन्होंने उस पर बाण चलाना अपनी वीरोचित प्रतिष्ठा के विरुद्ध समझा,किए हुए है इसिए उन्होंने उस पर बाड चलाना अपनी विरोचित प्रतिष्ठा के विरुद्ध समझा,2268
0520112024_0082_chunk_067,शिखंडी को आगे करके अर्जुन ने भीष्म पितामह पर हमला किया और अंत में उन पर विजय प्राप्त की जब,शिखंडे को आगे करके अर्जुन ने भीष पिता मह पर हमला किया और अंत में उन पर विजय प्राप्त की जब,2269
0520112024_0082_chunk_068,भीष्म आहत होकर पृथ्वी पर गिरे तब जाकर अंबा का क्रोध शांत हुआ बाल महाभारत कथा का चौथा भाग अंबा और,ीश आफत होकर पृथ्वी पर गिरे तब जाकर अंबाका क्रोद शांत हुआ बाल महाभारत कथा का चौथा भाग अंबाऔर,2270
0520112024_0082_chunk_069,भीष्म यहां समाप्त होता है अगला भाग है विदुर प्रश्नोत्तर का लिंक डिसक्रिप्शन में दिया गया है,यहां समाप्त होता ह अगला भाग है विद प्रश्नोउत्तर का लेडिस्क्रिप्शन में दिया गया है,2271
0520112024_0083_chunk_001,रामराम दोस्तों एक बार फिर से आपका स्वागत है आपके अपने प्रिय चैनल बोलती बुक्स विथ अंजली ने और आज,रामराम दोस्तों एक बार फिर से आपका स्वागत है आपके अपने प्रिू चैनल बोलती बुक्स में अंजली में और आज,2272
0520112024_0083_chunk_002,मैं आपके लिए ले करके आया हूं बाल राम कथा का पाठ साथ जिसका शीर्षक है सोने का हिरण,मैं आपके लिए लेकरके आया हूँ बाल राम कथा का पाठ सात जिसका शीर्षक है सोमय का हिरन,2273
0520112024_0083_chunk_004,कुटी से निकलते देखकर,कुटी से निकलते देखकर,2274
0520112024_0083_chunk_005,मायावी हिरण कुलाचे भरने लगा राम को बहुच छकाया झाड़ियों में लुकता छिपता भागता वह राम को कुटी से बहुत दूर ले गया,मायावीिरण गुलाचे भरने लगा राम को बहुत छकाया झाड़ियों में लुकता छिप्ता भागता वह राम को कुटी से बहुत दूर ले गया,2275
0520112024_0083_chunk_006,राम जब भी उसे पकड़ने का प्रयास करते वह भागकर और दूर चला जाता,राम जब भी उसे पकड़ने का प्रयास करते वह भाग घर और दूर चला जाता,2276
0520112024_0083_chunk_009,राम के सारे प्रयास विफल हुए,राम के सारे प्रयास विफल हुए,2277
0520112024_0083_chunk_010,वे हिरण को पकड़ नहीं पाए,ये भीरण को पकड़ नहीं पाए,2278
0520112024_0083_chunk_011,उन्होंने उसे जीवित पकड़ने का विचार,उन्होंने उसे जीवित पकड़ने का विचार,2279
0520112024_0083_chunk_012,ध्याग दिया धनुस उठाया निशाना साधा,त्याग दिया धनुष उठाया निशाना साधा,2280
0520112024_0083_chunk_015,धरती पर गिरते ही मारीज अपने असली रूप में आ गया,धरती पर गिरते ही बारिश अपने असली रूप में आ गया,2281
0520112024_0083_chunk_016,मारीज ने,बारिश ने,2282
0520112024_0083_chunk_018,आवाज भी बदल ली थी अपनी आवाज राम जैसी बना ली थी धरती पर पड़े हुए वह जोर से चिल्लाया,आवाज भी बदल ली थी अपनी आवाज रामजैसी बना ली थी धरती पर पड़े हुए वह जोर से चिल्लाया,2283
0520112024_0083_chunk_020,हाँ लक्ष्मण,हाँ लक्ष्मण,2284
0520112024_0083_chunk_021,ध्वनी ऐसी थी जैसे बाण,धवनी ऐसी थी जैसे बाढ़,2285
0520112024_0083_chunk_022,राम को लगाओ,शाम को लगाओ,2286
0520112024_0083_chunk_023,वह सहायता के लिए पुकार रहे हों बाड़ का प्रहार,व सहायता के लिए बुकार रहे हों बाढ़ का प्रहार,2287
0520112024_0083_chunk_024,गहरा था,कैराा,2288
0520112024_0083_chunk_025,मारीज से अधिक देर तक सहन नहीं कर पाया वह छटपटाता रहा,बारीज उसे अधिक देर तक सहन नहीं कर पाया वह छट पटाता रहा,2289
0520112024_0083_chunk_027,हो गई थी मारीज ने अपनी भूमिका बहुत अच्छी तरह से निभाई थी,हो गई थी मारिश ने अपनी भूमिका बहुत अच्छी तरह से निभाई थी,2290
0520112024_0083_chunk_028,अब तक सब कुछ वैसा हुवा जैसा उसने सोचा था,अब तक सब कुछ वैसा युवा जैसा उसमें सोचा थ,2291
0520112024_0083_chunk_029,उसे राक्षस आकंपन की बात याद आ गयी,उसे रैक्सेस आकंपन की बात याद,2292
0520112024_0083_chunk_031,तो राम के प्राण निकल जाएंगे,तो राम के प्राण निकल जाएंगे,2293
0520112024_0083_chunk_032,वह निशक्त हो जाएंगे वह अगले चरण की तैयारी में जुट गया,वह निशक्त हो जाएंगे वह अगले चरण की तैयारी में जुट गया,2294
0520112024_0083_chunk_033,मारीज की पुकार राम ने सुनी वह पास ही थे उन्हें समझने में देर नहीं लगी कि पुकार की मंशा क्या,मारीज की बुखार राम ने सुनी वह पास ही थे उन्हें समझने में देर नहीं लगी कि पुखार की मंशा क्या,2295
0520112024_0083_chunk_035,मायावी मारीज की पूरी चाल उनके सामने खुल गई,मयवी महरीज की पूरी चाल उनके सामने खुल गई,2296
0520112024_0083_chunk_036,हिरन जान बूझकर भागता रहा उन्हें कुटिया से दूर ले जाने के लिए वह षडयंत्र का अगला चरण विफल करना चाहते,हिरन जान बूझ कर भागता रहा उन्हें कुटिया से दूर ले जाने के लिए वह शडियंत्र का अगला चरण विफल करना चाहते,2297
0520112024_0083_chunk_038,उनकी चाल में तेजी आ गई ताकि जल्दी कुटियां पहुंच सके वह मायावी पुकार सीता और लक्ष्मण ने भी सुनी लक्ष्मण उसका,उनकी चाल में तेजी आ गई ताकि जल्दी कुटियां पहुंच सकें वह मायावी पुखार सीतो और लक्ष्मण ने भी सुनी लक्ष्मण उसका,2298
0520112024_0083_chunk_039,रहस्य तत्काल समझ गए राम की तरह उन्होंने बाण चलाकर धनुष दृढ़ता से पकड़ लिया चौक्सी बढ़ा दी,रहस तत्काल समझ गए राम की तरह उन्होंने पाढ़ चलाकर धनुष दृढता से पकड़ लिया चौकसी बढ़ा दी,2299
0520112024_0083_chunk_040,वे राक्षसों की अगली चाल का सामना करने के लिए,वे राक्षिषों की अगली चाल का सामना करने के लिए,2300
0520112024_0083_chunk_041,तैयार थे,तैयार थे,2301
0520112024_0083_chunk_042,साथ ही राम का आदेश उन्हें याद था,साथ ही जाम का आदेश उन्हें याद था,2302
0520112024_0083_chunk_043,उनके लौटने तक सीता की रक्षा लक्ष्मण की ओर से इसमें चूक की कोई संभावना ही नहीं थी,उनके लौटने तक सीता की रक्षा लक्ष्मण की ओर से इसमें चूक की कोई संभावना ही नहीं थी,2303
0520112024_0083_chunk_044,सीता वह आवाज सुनकर विचलित हो गई घबरा गई दौड़कर कुटिया के द्वार पर उन्होंने लक्ष्मण से कहा,सीता व आवास सुनकर विचलित हो गई खबर आ गई दौड़ कर कुटिया के द्वार पर आउन्होंने लक्ष्मण से कहा,2304
0520112024_0083_chunk_045,तुम जल्दी जाओ,तुम जल्दी जाओ,2305
0520112024_0083_chunk_046,जिस दिशा से आवाज आई है,जिस दिशा से आवाज आई है,2306
0520112024_0083_chunk_047,उसी ओर,उसी ओर,2307
0520112024_0083_chunk_048,तुम्हारे भाई,तुम्हारे भाई,2308
0520112024_0083_chunk_049,किसी कठिन संकट में फंस गए हैं,किसी कठिन संकट में फंस गए हैं,2309
0520112024_0083_chunk_050,उन्होंने सहायता के लिए पुकारा है,उन्होंने सहायता के लिए पुकारा है,2310
0520112024_0083_chunk_051,उनकी ऐसी कातर आवाज,उनकी ऐसी कातार आवाज,2311
0520112024_0083_chunk_052,मैंने कभी नहीं सुनी,मैंने कभी नहीं सुनी,2312
0520112024_0083_chunk_053,जाओ लक्ष्मण जल्दी आप चिंता न करें माते,जाओ लक्ष्मण जल्दी आप चिंता न करे माते,2313
0520112024_0083_chunk_054,लक्ष्मण ने सीता को आश्वस्त करते हुए कहा राम,लक्ष्मण ने सीता को आश्वस्त करते हुए था राम,2314
0520112024_0083_chunk_055,संकट में नहीं है,संकट में नहीं है,2315
0520112024_0083_chunk_056,हो ही नहीं सकते उनका कोई कुछ नहीं बिगाड़ सकता,हो ही नहीं सकते उनका कोई कुछ नहीं बिगाड़ सकता,2316
0520112024_0083_chunk_057,हमने जो आवाज सुनी वह बनावटी है मायावी राक्षसों की चाल है,हमने जो आवाज सुनी वह बनावती है मायावी राकसों की चाल है,2317
0520112024_0083_chunk_058,मुझे कुटिया से दूर ले जाने के लिए,मुझे कुटिया से दूर ले जाने के लिए,2318
0520112024_0083_chunk_059,आप निश्चित रहे,आप निश्चित रहे,2319
0520112024_0083_chunk_060,भाई राम जल्दी ही आते होंगे सीता क्रोध से उबल पढ़ीं,भाई राम जल्दी ही आते होंगे सीताकरो से उबल पड़ी,2320
0520112024_0083_chunk_061,लक्ष्मण का इस घड़ी में इतना शांत होना उन्हें समझ में नहीं आया,लक्ष्मण का इस घरी में इतना शांत होना उन्हें समझ में नहीं आया,2321
0520112024_0083_chunk_062,राम की आवाज सुनकर भी वे यहीं खड़े रहे,राम की आवास सुनतर भी ये यहीं खड़ी रहे,2322
0520112024_0083_chunk_063,सहायता के लिए नहीं गए सीता को इसके पीछे षड़यंत्र दिखाई दिया,सहायता के लिए नहीं गए सीता को इसके पीछे शडयंत्र दिखाई दिया,2323
0520112024_0083_chunk_066,उनके हितैशी नहीं है चाहते हैं कि राम न रहे मारे जाए ताकि राजपाट उन दोनों का हो जाए,उनके हिताशी नहीं है चाहते हैं कि राम न रहें मारे जाए ताकि रास्पाट उन दोनों का हो जाए,2324
0520112024_0083_chunk_067,उनकी रास्ते का काटा,उनकी रास्ते का काटा,2325
0520112024_0083_chunk_068,निकल जाए,निकल जाए,2326
0520112024_0083_chunk_069,तुम्हारा मन पवित्र नहीं है,तुम्हारा मन पवित्र नहीं है,2327
0520112024_0083_chunk_071,पाप है उसने मैं समझ सकती हूं कि तुम अपने भाई की सहायता के लिए क्यों नहीं जा रहे हो,पाप है उसमें मैं समझ सकती हूँ कि तुम अपने भाई की सहायता के लिए क्यों नहीं जा रहे हो,2328
0520112024_0083_chunk_072,सीता ने,सीता ने,2329
0520112024_0083_chunk_073,यहां तक कह दिया कि कहीं वे भरत के गुपचर्त नहीं है,यहां तक कह दिया कि कहीं भे भरत के गुप्चरतो नहीं है,2330
0520112024_0083_chunk_074,सीता की बातों से लक्ष्मण को गहरा आघात हुआ,सीता की बातों से लक्ष्मण को गैरा आघात हुआ,2331
0520112024_0083_chunk_075,उनका हृदय छलनी हो गया पर उन्होंने पलकर उत्तर नहीं दिया,उनका हृदय अ्छानी हो गया पर उन्होंने पलटकर उत्तर नहीं दिया,2332
0520112024_0083_chunk_076,संयम बनाए रखा सिर झुकाकर,सहयम बनाए रखखा शेर झुकाकर,2333
0520112024_0083_chunk_077,सब चुपचाप सुन लिया,सब चिकचाप सुन लिया,2334
0520112024_0083_chunk_078,वे सीता की पीड़ा समझ पा रहे थे केवल इतना बोले हे देवी यह राक्षसों का छल है खरदूषण,वे सीता की पीड़ा समझ पा रहे थे केवल इतना बोले हे देवी ये राक्षषों का छल है रदूषण,2335
0520112024_0083_chunk_079,के मारे जाने के बाद वे बौखला गए हैं किसी तरह हमसे बदला लेना चाहते हैं,कि मारे जाने के बाद भी बॉख ला गए हैं किसी तरह हमसे बदला लेना चाहते हैं,2336
0520112024_0083_chunk_080,आप उनकी चाल में न आए वे कुछ भी कर सकते हैं मुझपर विश्वास करें राम को कुछ नहीं होगा,आप उनकी चाल में ना आए वे कुछ भी कर सकते हैं मुझ पर विश्वास करें राम को कुछ नहीं होगा,2337
0520112024_0083_chunk_081,सीता का क्रोध और बढ़ गया क्रोध में आंखों से आंसू बहने लगे यह भी लग रहा था कि कहीं लग,सीता का क्रोथ और बढ़ गया क्रोध में आखों से आसू बहने लगेयह भी लग रहा था कि कहीं,2338
0520112024_0083_chunk_082,लक्ष्मण की बात सही ना हो,क्षमण की बात सही ना हो,2339
0520112024_0083_chunk_083,यह डर था कि राम से बिछो न हो उन्होंने कहा राम से बिछड़कर मैं नहीं रह सकती मैं जान,यह डर् था कि राम से बिछो न हो उन्होंने कहा राम से बिछड़कर मैं नहीं रह सकती मैं जा,2340
